plan,nominal_value,abstract_distance,proxy_score,initiation_violation,termination_drift,reachability_gap,boundary_surprise,public_boundary_risk,chain_executability_estimate,true_executability,true_utility,dataset,mode,selector,horizon,seed,N
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.708056971097136,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,selection,miscalibrated,boundary_sieve,4,9,64
leap_0->leap_2->leap_3->leap_5,13.131803771741252,8.828092859287398,17.341485549201195,0.7597929990650231,1.1499991489709875,2.348092859287398,2.0140865753895905,5.219636808568075,0.09357675460054583,0.003267305689938973,-0.11709438281742775,selection,miscalibrated,raw_bon,4,9,128
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.708056971097136,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,selection,miscalibrated,boundary_sieve,4,9,128
leap_0->leap_2->leap_3->leap_5,13.131803771741252,8.828092859287398,17.422927680843646,0.7597929990650231,1.1499991489709875,2.348092859287398,2.0140865753895905,5.219636808568075,0.09357675460054583,0.003267305689938973,-0.11709438281742775,selection,miscalibrated,raw_bon,4,9,256
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.708056971097136,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,selection,miscalibrated,boundary_sieve,4,9,256
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.459223976517503,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,selection,miscalibrated,raw_bon,4,9,512
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.708056971097136,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,selection,miscalibrated,boundary_sieve,4,9,512
local_0->bridge_0->local_1->leap_2,7.408476941542095,4.795219804597888,9.406606706661533,0.03981866313679172,0.699973080961432,0.4864809527522471,0.22331919827456137,1.207111511899037,0.5904598410568856,0.11505873475169721,0.6924099833309569,selection,miscalibrated,raw_bon,4,10,1
local_0->bridge_0->local_1->leap_2,7.408476941542095,4.795219804597888,9.406606706661533,0.03981866313679172,0.699973080961432,0.4864809527522471,0.22331919827456137,1.207111511899037,0.5904598410568856,0.11505873475169721,0.6924099833309569,selection,miscalibrated,boundary_sieve,4,10,1
local_0->bridge_0->local_1->leap_2,7.408476941542095,4.795219804597888,9.406606706661533,0.03981866313679172,0.699973080961432,0.4864809527522471,0.22331919827456137,1.207111511899037,0.5904598410568856,0.11505873475169721,0.6924099833309569,selection,miscalibrated,raw_bon,4,10,2
local_0->bridge_0->local_1->leap_2,7.408476941542095,4.795219804597888,9.406606706661533,0.03981866313679172,0.699973080961432,0.4864809527522471,0.22331919827456137,1.207111511899037,0.5904598410568856,0.11505873475169721,0.6924099833309569,selection,miscalibrated,boundary_sieve,4,10,2
local_0->bridge_0->local_1->leap_2,7.408476941542095,4.795219804597888,9.406606706661533,0.03981866313679172,0.699973080961432,0.4864809527522471,0.22331919827456137,1.207111511899037,0.5904598410568856,0.11505873475169721,0.6924099833309569,selection,miscalibrated,raw_bon,4,10,4
bridge_0->local_1->leap_2->local_4,7.339482699514808,4.819550482496195,9.259029356721847,0.0,0.6634822686174225,0.4864809527522471,0.22808298526295445,1.1411966604294932,0.6117437579355681,0.23659861707423357,1.5765114567454663,selection,miscalibrated,boundary_sieve,4,10,4
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.19382269944415,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,selection,miscalibrated,raw_bon,4,10,8
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.19382269944415,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,selection,miscalibrated,boundary_sieve,4,10,8
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.19382269944415,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,selection,miscalibrated,raw_bon,4,10,16
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.19382269944415,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,selection,miscalibrated,boundary_sieve,4,10,16
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.19382269944415,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,selection,miscalibrated,raw_bon,4,10,32
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.19382269944415,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,selection,miscalibrated,boundary_sieve,4,10,32
leap_0->leap_3->leap_5->leap_8,12.629447320459782,9.129088601039438,17.25428159475149,0.5727827777771886,1.1949599662536716,2.6490886010394368,1.6242364992894436,5.101138646305729,0.09691486756807362,0.002552475853188171,-0.12776364067541435,selection,miscalibrated,raw_bon,4,10,64
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.19382269944415,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,selection,miscalibrated,boundary_sieve,4,10,64
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.266168511179842,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,selection,miscalibrated,raw_bon,4,10,128
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.266168511179842,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,selection,miscalibrated,boundary_sieve,4,10,128
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.513731221672465,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,selection,miscalibrated,raw_bon,4,10,256
leap_0->bridge_2->leap_3->bridge_5,10.148076587835927,7.004669173290729,13.311266420224253,0.0,0.9341769913790827,0.907633953516467,0.27628804828782894,1.7891810803309987,0.4539089986262601,0.12299394769296969,1.0881520010285424,selection,miscalibrated,boundary_sieve,4,10,256
leap_0->leap_2->leap_5->leap_8,12.875583697662336,9.226565160280106,17.54624532540228,0.5742741653342904,1.196131803519489,2.746565160280106,1.8113583889901035,5.31779946325955,0.08897186219357224,0.0034931676880515156,-0.11502342706252308,selection,miscalibrated,raw_bon,4,10,512
leap_0->leap_2->bridge_5->leap_6,11.763470915144097,7.86054604855488,15.655321239710233,0.10505569587188024,1.0911280304423163,1.45054604855488,0.4529505898275125,2.6503947497407525,0.30084872285289077,0.03172939692845239,0.21324783792291216,selection,miscalibrated,boundary_sieve,4,10,512
leap_0->local_1->bridge_3->local_1,7.148538867387236,4.7888502761420995,7.859956192954376,3.043535895766049,0.6446815226421854,0.4704068751713919,3.778260498701581,6.462036969448647,0.04620174354935436,2.958038356763047e-06,-0.15997885434783546,selection,miscalibrated,raw_bon,4,11,1
leap_0->local_1->bridge_3->local_1,7.148538867387236,4.7888502761420995,7.859956192954376,3.043535895766049,0.6446815226421854,0.4704068751713919,3.778260498701581,6.462036969448647,0.04620174354935436,2.958038356763047e-06,-0.15997885434783546,selection,miscalibrated,boundary_sieve,4,11,1
bridge_0->leap_1->leap_2->leap_4,11.13995118855243,7.530380308546391,14.092175139175666,0.7513469200901219,1.1736439425485568,1.3920269986079763,1.8714804852372424,4.2291500382107525,0.15200069155371898,0.008656774722542641,-0.06356395214058047,selection,miscalibrated,raw_bon,4,11,2
bridge_0->leap_1->leap_2->leap_4,11.13995118855243,7.530380308546391,14.092175139175666,0.7513469200901219,1.1736439425485568,1.3920269986079763,1.8714804852372424,4.2291500382107525,0.15200069155371898,0.008656774722542641,-0.06356395214058047,selection,miscalibrated,boundary_sieve,4,11,2
bridge_0->leap_1->leap_2->leap_4,11.13995118855243,7.530380308546391,14.092175139175666,0.7513469200901219,1.1736439425485568,1.3920269986079763,1.8714804852372424,4.2291500382107525,0.15200069155371898,0.008656774722542641,-0.06356395214058047,selection,miscalibrated,raw_bon,4,11,4
leap_0->local_2->local_3->bridge_4,7.1541324233071375,5.026305413694911,9.115916837184207,0.0,0.5972181960969934,0.4704068751713919,0.17664769561874621,1.0394820904426023,0.6362048591296825,0.3773016455906161,2.5392659360869647,selection,miscalibrated,boundary_sieve,4,11,4
bridge_0->leap_1->leap_2->leap_4,11.13995118855243,7.530380308546391,14.092175139175666,0.7513469200901219,1.1736439425485568,1.3920269986079763,1.8714804852372424,4.2291500382107525,0.15200069155371898,0.008656774722542641,-0.06356395214058047,selection,miscalibrated,raw_bon,4,11,8
leap_0->local_2->local_3->bridge_4,7.1541324233071375,5.026305413694911,9.115916837184207,0.0,0.5972181960969934,0.4704068751713919,0.17664769561874621,1.0394820904426023,0.6362048591296825,0.3773016455906161,2.5392659360869647,selection,miscalibrated,boundary_sieve,4,11,8
bridge_0->leap_1->leap_2->leap_4,11.13995118855243,7.530380308546391,14.092175139175666,0.7513469200901219,1.1736439425485568,1.3920269986079763,1.8714804852372424,4.2291500382107525,0.15200069155371898,0.008656774722542641,-0.06356395214058047,selection,miscalibrated,raw_bon,4,11,16
leap_0->local_2->local_3->bridge_4,7.1541324233071375,5.026305413694911,9.115916837184207,0.0,0.5972181960969934,0.4704068751713919,0.17664769561874621,1.0394820904426023,0.6362048591296825,0.3773016455906161,2.5392659360869647,selection,miscalibrated,boundary_sieve,4,11,16
leap_0->bridge_2->leap_5->leap_7,11.237780930090986,8.731367479542044,14.748835901948977,1.5490797928144548,1.079291776619952,2.564332259767781,4.155213494657394,7.549517632417114,0.0344679620135708,0.00015674682164259997,-0.15823851355689242,selection,miscalibrated,raw_bon,4,11,32
bridge_0->bridge_1->leap_2->leap_4,9.84295157030629,6.684636206940838,12.783415568250062,0.0,1.0843778166391995,0.8272455118371438,0.2730205296500487,1.830848833829178,0.44992118637919415,0.13154728963679574,1.1348136011000352,selection,miscalibrated,boundary_sieve,4,11,32
leap_0->leap_2->leap_5->bridge_8,11.763015151757092,8.274881978559625,15.689263038180245,0.4282217659844952,1.0764795269543004,1.95908846577582,1.4089315207759594,4.066344918539338,0.16007389745744813,0.010789026613572993,-0.03308851647183039,selection,miscalibrated,raw_bon,4,11,64
bridge_0->bridge_1->leap_2->leap_4,9.84295157030629,6.684636206940838,12.783415568250062,0.0,1.0843778166391995,0.8272455118371438,0.2730205296500487,1.830848833829178,0.44992118637919415,0.13154728963679574,1.1348136011000352,selection,miscalibrated,boundary_sieve,4,11,64
leap_0->leap_2->leap_3->leap_2,13.70491914806007,8.312373174187464,15.891619483747526,3.3878850656548125,1.114739067896135,1.832373174187464,7.4922771673226025,10.890410994209503,0.00794510073915658,1.7641259605954435e-06,-0.15997582279634304,selection,miscalibrated,raw_bon,4,11,128
leap_0->bridge_2->leap_3->bridge_5,10.148076587835927,7.004669173290729,13.288759409027783,0.0,0.9341769913790827,0.907633953516467,0.27628804828782894,1.7891810803309987,0.4539089986262601,0.12299394769296969,1.0881520010285424,selection,miscalibrated,boundary_sieve,4,11,128
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.38591904031517,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,selection,miscalibrated,raw_bon,4,11,256
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.56346060378391,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,selection,miscalibrated,boundary_sieve,4,11,256
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.520984035202435,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,selection,miscalibrated,raw_bon,4,11,512
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.875263129442395,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,selection,miscalibrated,boundary_sieve,4,11,512
bridge_0->local_0->bridge_2->local_4,5.5462532022764615,4.129836042985927,1.1440669512179684,0.7540882310737744,0.5881997038387967,0.0,1.1853992314261388,1.995157494571802,0.409491777695042,0.015064062188600933,-0.07645089684718032,selection,calibrated,raw_bon,4,0,1
bridge_0->local_0->bridge_2->local_4,5.5462532022764615,4.129836042985927,1.1440669512179684,0.7540882310737744,0.5881997038387967,0.0,1.1853992314261388,1.995157494571802,0.409491777695042,0.015064062188600933,-0.07645089684718032,selection,calibrated,raw_bon,4,0,2
bridge_0->local_1->bridge_2->bridge_3,6.4215054707418195,4.633504806463629,4.814806276319778,0.0,0.7076415434499598,0.0,0.19362852221216603,0.6919717741978758,0.7670747702431243,0.4654960774070459,2.8291856076782027,selection,calibrated,raw_bon,4,0,4
bridge_0->local_1->bridge_2->bridge_3,6.4215054707418195,4.633504806463629,4.814806276319778,0.0,0.7076415434499598,0.0,0.19362852221216603,0.6919717741978758,0.7670747702431243,0.4654960774070459,2.8291856076782027,selection,calibrated,raw_bon,4,0,8
bridge_0->bridge_1->leap_2->leap_4,9.84295157030629,6.684636206940838,5.9495733103269846,0.0,1.0843778166391995,0.8272455118371438,0.2730205296500487,1.830848833829178,0.44992118637919415,0.13154728963679574,1.1348136011000352,selection,calibrated,raw_bon,4,0,16
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,6.416204754621316,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,selection,calibrated,raw_bon,4,0,32
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,6.416204754621316,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,selection,calibrated,raw_bon,4,0,64
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,6.416204754621316,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,selection,calibrated,raw_bon,4,0,128
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,6.917083561323838,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,selection,calibrated,raw_bon,4,0,256
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,6.917083561323838,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,selection,calibrated,raw_bon,4,0,512
leap_1->bridge_5->leap_6->bridge_8,9.99390050124569,7.304233220185878,-3.5455949042485697,1.9062912885952754,1.079697832171213,1.0584397074020735,3.92154371713844,6.324570692504201,0.0596200287683066,0.00011554536893958662,-0.15884525107943806,selection,calibrated,raw_bon,4,1,1
leap_1->bridge_5->leap_6->bridge_8,9.99390050124569,7.304233220185878,-3.5455949042485697,1.9062912885952754,1.079697832171213,1.0584397074020735,3.92154371713844,6.324570692504201,0.0596200287683066,0.00011554536893958662,-0.15884525107943806,selection,calibrated,raw_bon,4,1,2
local_0->bridge_1->leap_2->leap_4,9.157952866221112,6.166341314689895,5.538169425900571,0.0,0.988773840754188,0.8272455118371438,0.23822250854258942,1.73174693940132,0.4671382734262453,0.1598095857709464,1.3035286540606472,selection,calibrated,raw_bon,4,1,4
local_0->bridge_1->leap_2->leap_4,9.157952866221112,6.166341314689895,5.538169425900571,0.0,0.988773840754188,0.8272455118371438,0.23822250854258942,1.73174693940132,0.4671382734262453,0.1598095857709464,1.3035286540606472,selection,calibrated,raw_bon,4,1,8
leap_0->leap_2->local_5->bridge_6,9.56439955327636,6.141134194116253,6.138983452728354,0.0,0.8839476276124629,0.956887827923639,0.25634808085712807,1.7828277911745607,0.4522866971876435,0.08640584288455773,0.6664200050855312,selection,calibrated,raw_bon,4,1,16
leap_0->leap_2->local_5->bridge_6,9.56439955327636,6.141134194116253,6.138983452728354,0.0,0.8839476276124629,0.956887827923639,0.25634808085712807,1.7828277911745607,0.4522866971876435,0.08640584288455773,0.6664200050855312,selection,calibrated,raw_bon,4,1,32
leap_0->leap_2->bridge_4->bridge_5,10.541632700870261,7.1599570834314585,6.912672722620398,0.0,0.909810325520438,1.0051105127571363,0.2704340992317003,1.858485412036235,0.4370624577717864,0.11119003674314398,1.0121245273424926,selection,calibrated,raw_bon,4,1,64
leap_0->leap_2->bridge_4->bridge_5,10.541632700870261,7.1599570834314585,6.912672722620398,0.0,0.909810325520438,1.0051105127571363,0.2704340992317003,1.858485412036235,0.4370624577717864,0.11119003674314398,1.0121245273424926,selection,calibrated,raw_bon,4,1,128
leap_0->leap_2->bridge_4->bridge_5,10.541632700870261,7.1599570834314585,6.912672722620398,0.0,0.909810325520438,1.0051105127571363,0.2704340992317003,1.858485412036235,0.4370624577717864,0.11119003674314398,1.0121245273424926,selection,calibrated,raw_bon,4,1,256
leap_0->leap_2->bridge_4->bridge_5,10.541632700870261,7.1599570834314585,6.912672722620398,0.0,0.909810325520438,1.0051105127571363,0.2704340992317003,1.858485412036235,0.4370624577717864,0.11119003674314398,1.0121245273424926,selection,calibrated,raw_bon,4,1,512
bridge_0->leap_0->leap_2->local_3,9.551115725698107,6.332911171764638,-0.5600233826489625,1.2610472479814105,0.8503376892307453,0.956887827923639,2.882187490764757,4.723782704890556,0.12372412258074407,0.0019384031795740585,-0.141486086908827,selection,calibrated,raw_bon,4,2,1
leap_0->bridge_2->bridge_3->leap_6,9.978582262813799,6.860666783274595,0.553375569831758,1.0383468494915782,1.0035534462962892,0.9158424109691357,2.503678856931498,4.338631153954762,0.14878510265647715,0.004949450447442505,-0.11061150155447441,selection,calibrated,raw_bon,4,2,2
local_0->leap_0->leap_2->leap_4,10.609597901178944,6.917710804696007,3.5530106217599338,0.43189654789418463,1.014778705652144,1.2976523870085357,1.2719724010733096,3.3032713407716603,0.22997775974808277,0.020493052844293563,0.05742305044556617,selection,calibrated,raw_bon,4,2,4
leap_0->bridge_2->leap_3->bridge_5,10.148076587835927,7.004669173290729,6.211211313363634,0.0,0.9341769913790827,0.907633953516467,0.27628804828782894,1.7891810803309987,0.4539089986262601,0.12299394769296969,1.0881520010285424,selection,calibrated,raw_bon,4,2,8
leap_0->bridge_2->leap_3->bridge_5,10.148076587835927,7.004669173290729,6.211211313363634,0.0,0.9341769913790827,0.907633953516467,0.27628804828782894,1.7891810803309987,0.4539089986262601,0.12299394769296969,1.0881520010285424,selection,calibrated,raw_bon,4,2,16
leap_0->bridge_2->leap_3->bridge_5,10.148076587835927,7.004669173290729,6.3183824973766844,0.0,0.9341769913790827,0.907633953516467,0.27628804828782894,1.7891810803309987,0.4539089986262601,0.12299394769296969,1.0881520010285424,selection,calibrated,raw_bon,4,2,32
leap_0->bridge_2->leap_3->bridge_5,10.148076587835927,7.004669173290729,6.5360903667857,0.0,0.9341769913790827,0.907633953516467,0.27628804828782894,1.7891810803309987,0.4539089986262601,0.12299394769296969,1.0881520010285424,selection,calibrated,raw_bon,4,2,64
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,6.727228377701196,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,selection,calibrated,raw_bon,4,2,128
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,6.727228377701196,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,selection,calibrated,raw_bon,4,2,256
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,6.727228377701196,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,selection,calibrated,raw_bon,4,2,512
bridge_0->leap_1->bridge_3->local_4,7.68571396196743,5.6453130448262225,4.59908142570571,0.0,0.8144432125266122,0.5647814867708325,0.28178170431665944,1.3712550902594092,0.5553963463617654,0.20794404351147286,1.4381984385240898,selection,calibrated,raw_bon,4,3,1
bridge_0->leap_1->local_4->leap_4,8.547334726626323,6.208288451379922,4.6750601755064345,0.0,0.9603242044975777,0.9055460458557292,0.2381184570103682,1.7833051042177444,0.45403111917476263,0.08891463441817259,0.5999831424677305,selection,calibrated,raw_bon,4,3,2
bridge_0->leap_1->local_4->leap_4,8.547334726626323,6.208288451379922,4.6750601755064345,0.0,0.9603242044975777,0.9055460458557292,0.2381184570103682,1.7833051042177444,0.45403111917476263,0.08891463441817259,0.5999831424677305,selection,calibrated,raw_bon,4,3,4
bridge_0->leap_1->local_3->leap_4,8.578634904801557,6.281569389696728,4.69364770169861,0.0,0.9892956764393075,0.9055460458557292,0.24589438464480787,1.8115366347335138,0.4491422638650876,0.1279543390777404,0.9376735594331177,selection,calibrated,raw_bon,4,3,8
bridge_0->leap_1->leap_3->local_5,9.122975351068458,6.226301508161616,4.877125888245353,0.0,0.9272172318865862,0.9537858802824104,0.30492022275330966,1.84606851656721,0.44241329320667216,0.11997872960939253,0.9345629928789955,selection,calibrated,raw_bon,4,3,16
leap_0->bridge_2->leap_3->bridge_5,10.148076587835927,7.004669173290729,6.435181423435402,0.0,0.9341769913790827,0.907633953516467,0.27628804828782894,1.7891810803309987,0.4539089986262601,0.12299394769296969,1.0881520010285424,selection,calibrated,raw_bon,4,3,32
leap_0->bridge_2->leap_3->bridge_5,10.148076587835927,7.004669173290729,6.435181423435402,0.0,0.9341769913790827,0.907633953516467,0.27628804828782894,1.7891810803309987,0.4539089986262601,0.12299394769296969,1.0881520010285424,selection,calibrated,raw_bon,4,3,64
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,6.523620174237096,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,selection,calibrated,raw_bon,4,3,128
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,6.700835042654892,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,selection,calibrated,raw_bon,4,3,256
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,6.700835042654892,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,selection,calibrated,raw_bon,4,3,512
leap_0->bridge_1->leap_2->local_4,9.525596631870927,6.320314308674697,4.110427227104811,0.31675983432492527,0.8339476925116287,0.956887827923639,0.7785275819990488,2.399004353161067,0.3401848840019936,0.032360330981738086,0.1482514598058727,selection,calibrated,raw_bon,4,4,1
leap_0->bridge_1->leap_2->local_4,9.525596631870927,6.320314308674697,4.110427227104811,0.31675983432492527,0.8339476925116287,0.956887827923639,0.7785275819990488,2.399004353161067,0.3401848840019936,0.032360330981738086,0.1482514598058727,selection,calibrated,raw_bon,4,4,2
leap_0->bridge_1->leap_2->local_4,9.525596631870927,6.320314308674697,4.110427227104811,0.31675983432492527,0.8339476925116287,0.956887827923639,0.7785275819990488,2.399004353161067,0.3401848840019936,0.032360330981738086,0.1482514598058727,selection,calibrated,raw_bon,4,4,4
leap_0->local_2->leap_3->bridge_5,9.427325077510224,6.411015887463081,5.708180112106401,0.0,0.8233234464371104,0.907633953516467,0.2401693797218028,1.6770211098095038,0.4737091863448829,0.1612426543762309,1.3600869191653553,selection,calibrated,raw_bon,4,4,8
leap_0->local_2->leap_3->bridge_5,9.427325077510224,6.411015887463081,5.708180112106401,0.0,0.8233234464371104,0.907633953516467,0.2401693797218028,1.6770211098095038,0.4737091863448829,0.1612426543762309,1.3600869191653553,selection,calibrated,raw_bon,4,4,16
leap_0->bridge_2->bridge_3->leap_4,9.62262643037867,6.755995806561748,5.952636728825498,0.0,1.022447168140672,0.8111714342562886,0.2525600216695246,1.7527346111412025,0.46437754335548614,0.14274653476170684,1.2135965782429678,selection,calibrated,raw_bon,4,4,32
leap_0->bridge_2->bridge_3->leap_4,9.62262643037867,6.755995806561748,5.952636728825498,0.0,1.022447168140672,0.8111714342562886,0.2525600216695246,1.7527346111412025,0.46437754335548614,0.14274653476170684,1.2135965782429678,selection,calibrated,raw_bon,4,4,64
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,6.463119633144263,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,selection,calibrated,raw_bon,4,4,128
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,6.463119633144263,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,selection,calibrated,raw_bon,4,4,256
leap_0->bridge_2->leap_3->bridge_5,10.148076587835927,7.004669173290729,6.585280844387846,0.0,0.9341769913790827,0.907633953516467,0.27628804828782894,1.7891810803309987,0.4539089986262601,0.12299394769296969,1.0881520010285424,selection,calibrated,raw_bon,4,4,512
local_1->leap_1->bridge_3->bridge_3,7.875967526347611,5.630686916052982,1.6915692318164504,0.8358742233418818,0.8382810762527636,0.5647814867708325,1.3679129873198355,2.932184938534277,0.26416808997725255,0.005681370486239009,-0.11525371054523184,selection,calibrated,raw_bon,4,5,1
leap_0->bridge_2->leap_4->bridge_6,9.504101491702436,6.548290702282373,3.2549845901047325,0.4330226626603915,1.0302263035639785,0.8111714342562886,1.2187442751543394,2.820000346905369,0.29192521823052925,0.036131683677973425,0.1833991887415478,selection,calibrated,raw_bon,4,5,2
local_0->local_1->local_1->leap_2,6.68557021283992,4.167193618879228,4.259825181817469,0.0,0.5806754724104084,0.4864809527522471,0.12197648161372163,1.0059819960918805,0.6416435774213983,0.24578250889153533,1.4831962202823115,selection,calibrated,raw_bon,4,5,4
local_0->leap_1->bridge_4->bridge_5,7.863365064259748,5.907909159966123,4.95960792065486,0.0,0.7962426608248694,0.6130041716043297,0.22965279074906086,1.3686224056708984,0.5515789960671607,0.10129369654151758,0.6365093146142977,selection,calibrated,raw_bon,4,5,8
local_0->leap_1->bridge_4->bridge_5,7.863365064259748,5.907909159966123,4.95960792065486,0.0,0.7962426608248694,0.6130041716043297,0.22965279074906086,1.3686224056708984,0.5515789960671607,0.10129369654151758,0.6365093146142977,selection,calibrated,raw_bon,4,5,16
leap_0->leap_2->bridge_5->leap_6,11.763470915144097,7.86054604855488,6.0833455440743185,0.10505569587188024,1.0911280304423163,1.45054604855488,0.4529505898275125,2.6503947497407525,0.30084872285289077,0.03172939692845239,0.21324783792291216,selection,calibrated,raw_bon,4,5,32
