plan,nominal_value,abstract_distance,proxy_score,initiation_violation,termination_drift,reachability_gap,boundary_surprise,public_boundary_risk,chain_executability_estimate,true_executability,true_utility,dataset,selector,world_seed,seed,horizon,N,noise_scale,components
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.573383585507145,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,boundary_surprise_only,0,1,4,256,-1.0,boundary_surprise
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.573383585507145,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,chain_estimate_only,0,1,4,256,-1.0,chain_executability_estimate
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.604398864386138,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,proxy_tail,0,2,4,256,-1.0,
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.797113566482928,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,component_ablation,boundary_sieve_full,0,2,4,256,-1.0,initiation_violation+termination_drift+reachability_gap+boundary_surprise+chain_executability_estimate
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.604398864386138,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,initiation_only,0,2,4,256,-1.0,initiation_violation
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.604398864386138,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,termination_drift_only,0,2,4,256,-1.0,termination_drift
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.797113566482928,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,component_ablation,reachability_only,0,2,4,256,-1.0,reachability_gap
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.604398864386138,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,boundary_surprise_only,0,2,4,256,-1.0,boundary_surprise
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.604398864386138,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,chain_estimate_only,0,2,4,256,-1.0,chain_executability_estimate
leap_0->leap_2->leap_5->leap_8,12.875583697662336,9.226565160280106,17.569679082518668,0.5742741653342904,1.196131803519489,2.746565160280106,1.8113583889901035,5.31779946325955,0.08897186219357224,0.0034931676880515156,-0.11502342706252308,component_ablation,proxy_tail,0,3,4,256,-1.0,
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.770720231436623,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,component_ablation,boundary_sieve_full,0,3,4,256,-1.0,initiation_violation+termination_drift+reachability_gap+boundary_surprise+chain_executability_estimate
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,16.988243945065697,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,initiation_only,0,3,4,256,-1.0,initiation_violation
leap_0->leap_2->leap_5->leap_8,12.875583697662336,9.226565160280106,17.569679082518668,0.5742741653342904,1.196131803519489,2.746565160280106,1.8113583889901035,5.31779946325955,0.08897186219357224,0.0034931676880515156,-0.11502342706252308,component_ablation,termination_drift_only,0,3,4,256,-1.0,termination_drift
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.770720231436623,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,component_ablation,reachability_only,0,3,4,256,-1.0,reachability_gap
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,16.988243945065697,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,boundary_surprise_only,0,3,4,256,-1.0,boundary_surprise
leap_0->leap_2->leap_5->leap_8,12.875583697662336,9.226565160280106,17.569679082518668,0.5742741653342904,1.196131803519489,2.746565160280106,1.8113583889901035,5.31779946325955,0.08897186219357224,0.0034931676880515156,-0.11502342706252308,component_ablation,chain_estimate_only,0,3,4,256,-1.0,chain_executability_estimate
leap_1->leap_3->leap_5->leap_7,12.668136658032086,9.5277112648788,17.28073191002974,1.2644925318661868,1.2403573978101732,3.0477112648787994,3.2958354658518356,7.294397204552879,0.036773851723191815,0.000135385239289142,-0.15828492128720478,component_ablation,proxy_tail,0,4,4,256,-1.0,
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.533004821925996,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,component_ablation,boundary_sieve_full,0,4,4,256,-1.0,initiation_violation+termination_drift+reachability_gap+boundary_surprise+chain_executability_estimate
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.533004821925996,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,component_ablation,initiation_only,0,4,4,256,-1.0,initiation_violation
leap_1->leap_3->leap_5->leap_7,12.668136658032086,9.5277112648788,17.28073191002974,1.2644925318661868,1.2403573978101732,3.0477112648787994,3.2958354658518356,7.294397204552879,0.036773851723191815,0.000135385239289142,-0.15828492128720478,component_ablation,termination_drift_only,0,4,4,256,-1.0,termination_drift
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.533004821925996,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,component_ablation,reachability_only,0,4,4,256,-1.0,reachability_gap
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.533004821925996,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,component_ablation,boundary_surprise_only,0,4,4,256,-1.0,boundary_surprise
leap_1->leap_3->leap_5->leap_7,12.668136658032086,9.5277112648788,17.28073191002974,1.2644925318661868,1.2403573978101732,3.0477112648787994,3.2958354658518356,7.294397204552879,0.036773851723191815,0.000135385239289142,-0.15828492128720478,component_ablation,chain_estimate_only,0,4,4,256,-1.0,chain_executability_estimate
leap_0->leap_2->leap_5->leap_8,12.875583697662336,9.226565160280106,17.582311409609044,0.5742741653342904,1.196131803519489,2.746565160280106,1.8113583889901035,5.31779946325955,0.08897186219357224,0.0034931676880515156,-0.11502342706252308,component_ablation,proxy_tail,0,5,4,256,-1.0,
leap_0->leap_2->bridge_4->leap_5,11.694222362920241,8.183935036450142,16.061212303189436,0.0,1.026656285667705,1.95908846577582,0.2704340992317003,2.858241235521798,0.26634061153751437,0.04071719266857737,0.31615590506020963,component_ablation,boundary_sieve_full,0,5,4,256,-1.0,initiation_violation+termination_drift+reachability_gap+boundary_surprise+chain_executability_estimate
leap_0->leap_2->leap_5->leap_8,12.875583697662336,9.226565160280106,17.582311409609044,0.5742741653342904,1.196131803519489,2.746565160280106,1.8113583889901035,5.31779946325955,0.08897186219357224,0.0034931676880515156,-0.11502342706252308,component_ablation,initiation_only,0,5,4,256,-1.0,initiation_violation
leap_0->leap_2->leap_5->leap_8,12.875583697662336,9.226565160280106,17.582311409609044,0.5742741653342904,1.196131803519489,2.746565160280106,1.8113583889901035,5.31779946325955,0.08897186219357224,0.0034931676880515156,-0.11502342706252308,component_ablation,termination_drift_only,0,5,4,256,-1.0,termination_drift
leap_0->leap_2->leap_3->leap_5,13.131803771741252,8.828092859287398,17.403290207611416,0.7597929990650231,1.1499991489709875,2.348092859287398,2.0140865753895905,5.219636808568075,0.09357675460054583,0.003267305689938973,-0.11709438281742775,component_ablation,reachability_only,0,5,4,256,-1.0,reachability_gap
leap_0->leap_2->bridge_4->leap_5,11.694222362920241,8.183935036450142,16.061212303189436,0.0,1.026656285667705,1.95908846577582,0.2704340992317003,2.858241235521798,0.26634061153751437,0.04071719266857737,0.31615590506020963,component_ablation,boundary_surprise_only,0,5,4,256,-1.0,boundary_surprise
leap_0->leap_2->leap_5->leap_8,12.875583697662336,9.226565160280106,17.582311409609044,0.5742741653342904,1.196131803519489,2.746565160280106,1.8113583889901035,5.31779946325955,0.08897186219357224,0.0034931676880515156,-0.11502342706252308,component_ablation,chain_estimate_only,0,5,4,256,-1.0,chain_executability_estimate
leap_0->leap_2->leap_5->leap_7,13.068918451946331,9.530813212520028,17.40092936451737,0.832645754419258,1.1782679740645896,3.050813212520028,2.3376708603928447,6.193018744820305,0.0592961657533288,0.0015999326453563834,-0.13909061072923065,component_ablation,proxy_tail,0,6,4,256,-1.0,
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.611772357667157,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,component_ablation,boundary_sieve_full,0,6,4,256,-1.0,initiation_violation+termination_drift+reachability_gap+boundary_surprise+chain_executability_estimate
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.157696467453306,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,initiation_only,0,6,4,256,-1.0,initiation_violation
leap_0->leap_2->leap_5->leap_7,13.068918451946331,9.530813212520028,17.40092936451737,0.832645754419258,1.1782679740645896,3.050813212520028,2.3376708603928447,6.193018744820305,0.0592961657533288,0.0015999326453563834,-0.13909061072923065,component_ablation,termination_drift_only,0,6,4,256,-1.0,termination_drift
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.611772357667157,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,component_ablation,reachability_only,0,6,4,256,-1.0,reachability_gap
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.157696467453306,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,boundary_surprise_only,0,6,4,256,-1.0,boundary_surprise
leap_0->leap_2->leap_5->leap_7,13.068918451946331,9.530813212520028,17.40092936451737,0.832645754419258,1.1782679740645896,3.050813212520028,2.3376708603928447,6.193018744820305,0.0592961657533288,0.0015999326453563834,-0.13909061072923065,component_ablation,chain_estimate_only,0,6,4,256,-1.0,chain_executability_estimate
leap_0->leap_2->leap_3->leap_5,13.131803771741252,8.828092859287398,17.244910732670757,0.7597929990650231,1.1499991489709875,2.348092859287398,2.0140865753895905,5.219636808568075,0.09357675460054583,0.003267305689938973,-0.11709438281742775,component_ablation,proxy_tail,0,7,4,256,-1.0,
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.465143815423517,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,component_ablation,boundary_sieve_full,0,7,4,256,-1.0,initiation_violation+termination_drift+reachability_gap+boundary_surprise+chain_executability_estimate
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.17064246937503,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,initiation_only,0,7,4,256,-1.0,initiation_violation
leap_0->leap_2->leap_3->leap_5,13.131803771741252,8.828092859287398,17.244910732670757,0.7597929990650231,1.1499991489709875,2.348092859287398,2.0140865753895905,5.219636808568075,0.09357675460054583,0.003267305689938973,-0.11709438281742775,component_ablation,termination_drift_only,0,7,4,256,-1.0,termination_drift
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.465143815423517,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,component_ablation,reachability_only,0,7,4,256,-1.0,reachability_gap
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.17064246937503,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,boundary_surprise_only,0,7,4,256,-1.0,boundary_surprise
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.17064246937503,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,chain_estimate_only,0,7,4,256,-1.0,chain_executability_estimate
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.48849831130971,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,proxy_tail,0,8,4,256,-1.0,
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.622623779527594,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,component_ablation,boundary_sieve_full,0,8,4,256,-1.0,initiation_violation+termination_drift+reachability_gap+boundary_surprise+chain_executability_estimate
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.48849831130971,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,initiation_only,0,8,4,256,-1.0,initiation_violation
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.48849831130971,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,termination_drift_only,0,8,4,256,-1.0,termination_drift
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.622623779527594,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,component_ablation,reachability_only,0,8,4,256,-1.0,reachability_gap
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.48849831130971,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,boundary_surprise_only,0,8,4,256,-1.0,boundary_surprise
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.48849831130971,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,chain_estimate_only,0,8,4,256,-1.0,chain_executability_estimate
leap_0->leap_2->leap_3->leap_5,13.131803771741252,8.828092859287398,17.422927680843646,0.7597929990650231,1.1499991489709875,2.348092859287398,2.0140865753895905,5.219636808568075,0.09357675460054583,0.003267305689938973,-0.11709438281742775,component_ablation,proxy_tail,0,9,4,256,-1.0,
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.708056971097136,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,component_ablation,boundary_sieve_full,0,9,4,256,-1.0,initiation_violation+termination_drift+reachability_gap+boundary_surprise+chain_executability_estimate
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.708056971097136,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,component_ablation,initiation_only,0,9,4,256,-1.0,initiation_violation
leap_0->leap_2->leap_3->leap_5,13.131803771741252,8.828092859287398,17.422927680843646,0.7597929990650231,1.1499991489709875,2.348092859287398,2.0140865753895905,5.219636808568075,0.09357675460054583,0.003267305689938973,-0.11709438281742775,component_ablation,termination_drift_only,0,9,4,256,-1.0,termination_drift
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.708056971097136,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,component_ablation,reachability_only,0,9,4,256,-1.0,reachability_gap
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.708056971097136,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,component_ablation,boundary_surprise_only,0,9,4,256,-1.0,boundary_surprise
leap_0->leap_2->leap_3->leap_5,13.131803771741252,8.828092859287398,17.422927680843646,0.7597929990650231,1.1499991489709875,2.348092859287398,2.0140865753895905,5.219636808568075,0.09357675460054583,0.003267305689938973,-0.11709438281742775,component_ablation,chain_estimate_only,0,9,4,256,-1.0,chain_executability_estimate
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.513731221672465,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,proxy_tail,0,10,4,256,-1.0,
leap_0->bridge_2->leap_3->bridge_5,10.148076587835927,7.004669173290729,13.311266420224253,0.0,0.9341769913790827,0.907633953516467,0.27628804828782894,1.7891810803309987,0.4539089986262601,0.12299394769296969,1.0881520010285424,component_ablation,boundary_sieve_full,0,10,4,256,-1.0,initiation_violation+termination_drift+reachability_gap+boundary_surprise+chain_executability_estimate
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.513731221672465,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,initiation_only,0,10,4,256,-1.0,initiation_violation
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.513731221672465,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,termination_drift_only,0,10,4,256,-1.0,termination_drift
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.513731221672465,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,reachability_only,0,10,4,256,-1.0,reachability_gap
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.513731221672465,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,boundary_surprise_only,0,10,4,256,-1.0,boundary_surprise
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.513731221672465,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,chain_estimate_only,0,10,4,256,-1.0,chain_executability_estimate
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.38591904031517,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,proxy_tail,0,11,4,256,-1.0,
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.56346060378391,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,component_ablation,boundary_sieve_full,0,11,4,256,-1.0,initiation_violation+termination_drift+reachability_gap+boundary_surprise+chain_executability_estimate
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.38591904031517,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,initiation_only,0,11,4,256,-1.0,initiation_violation
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.38591904031517,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,termination_drift_only,0,11,4,256,-1.0,termination_drift
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.56346060378391,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,component_ablation,reachability_only,0,11,4,256,-1.0,reachability_gap
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.38591904031517,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,boundary_surprise_only,0,11,4,256,-1.0,boundary_surprise
leap_0->leap_2->leap_4->leap_7,12.82419842408029,8.869377133752744,17.38591904031517,0.034523219113589465,1.2187046191868984,2.3893771337527436,0.41706821881384387,3.5504895337572133,0.1936496768114053,0.02215150374959562,0.12407527947657279,component_ablation,chain_estimate_only,0,11,4,256,-1.0,chain_executability_estimate
leap_0->leap_3->leap_5->leap_8,12.629447320459782,9.129088601039438,17.182732113598647,0.5727827777771886,1.1949599662536716,2.6490886010394368,1.6242364992894436,5.101138646305729,0.09691486756807362,0.002552475853188171,-0.12776364067541435,diagnostic_noise,proxy_tail,0,0,4,256,0.0,
leap_0->leap_2->leap_4->leap_6,12.671340549328036,8.223087922806279,16.98696875010557,0.0,1.2484106357118923,1.7430879228062794,0.3377873832603016,2.8742238343546758,0.27151684888460065,0.05459385095975693,0.5317772774103393,diagnostic_noise,noisy_boundary_sieve,0,0,4,256,0.0,initiation_violation+termination_drift+reachability_gap+boundary_surprise+chain_executability_estimate
leap_0->leap_3->leap_5->leap_8,12.629447320459782,9.129088601039438,17.182732113598647,0.5727827777771886,1.1949599662536716,2.6490886010394368,1.6242364992894436,5.101138646305729,0.09691486756807362,0.002552475853188171,-0.12776364067541435,diagnostic_noise,proxy_tail,0,0,4,256,0.25,
bridge_1->leap_2->leap_4->leap_6,11.219695514370205,7.471718432800167,14.457024747549092,0.40726705498989524,1.2224057708139362,1.2726810476348875,0.959823146611515,3.2181237121916726,0.23538637808209018,0.01182348227885303,-0.02734412891171706,diagnostic_noise,noisy_boundary_sieve,0,0,4,256,0.25,initiation_violation+termination_drift+reachability_gap+boundary_surprise+chain_executability_estimate
leap_0->leap_3->leap_5->leap_8,12.629447320459782,9.129088601039438,17.182732113598647,0.5727827777771886,1.1949599662536716,2.6490886010394368,1.6242364992894436,5.101138646305729,0.09691486756807362,0.002552475853188171,-0.12776364067541435,diagnostic_noise,proxy_tail,0,0,4,256,0.5,
leap_0->leap_2->local_4->bridge_5,9.632734024967718,6.579499608342915,12.31275129411444,0.0,0.8210052880385588,1.0051105127571363,0.24400379596046068,1.7702616849244257,0.4520441181042115,0.17175233859192457,1.494444595822208,diagnostic_noise,noisy_boundary_sieve,0,0,4,256,0.5,initiation_violation+termination_drift+reachability_gap+boundary_surprise+chain_executability_estimate
