index,dataset,selector,world_seed,horizon,N,noise_scale,true_utility,true_utility,true_utility,true_executability,true_executability,true_executability,public_boundary_risk,public_boundary_risk,public_boundary_risk,proxy_score,proxy_score,proxy_score
,,,,,,,mean,std,count,mean,std,count,mean,std,count,mean,std,count
0,component_ablation,boundary_sieve_full,0,4,256,-1.0,0.5601733900160121,0.17744892703433815,12,0.05913747082992637,0.020501443630206416,12,2.7824717216166293,0.31283917146354884,12,16.336456283719954,0.978250536269256,12
1,component_ablation,boundary_surprise_only,0,4,256,-1.0,0.24200749775865082,0.1830701869316236,12,0.031809231295384426,0.014718393150829187,12,3.3237357507202945,0.3349635336348215,12,17.097646395950232,0.4738685460510664,12
2,component_ablation,chain_estimate_only,0,4,256,-1.0,-0.0023190610645739116,0.1325276120611221,12,0.01228753810845412,0.010341903161800062,12,4.64556062777578,1.2808722502617014,12,17.431323754473564,0.15303645425886386,12
3,component_ablation,initiation_only,0,4,256,-1.0,0.20607588674842311,0.20783335844565404,12,0.02870722921367394,0.016486690901713646,12,3.5286989363651067,0.6388691937440077,12,17.22440465481853,0.3615569942288981,12
4,component_ablation,proxy_tail,0,4,256,-1.0,-0.02241653292240729,0.12987763199068258,12,0.010713854936816064,0.010139273782074968,12,4.784656234010019,1.2411571816329392,12,17.437512776414874,0.14268756524765072,12
5,component_ablation,reachability_only,0,4,256,-1.0,0.44372947256354484,0.21196619784249762,12,0.047613109919758666,0.016793264873506283,12,3.126030390489337,0.6873809857480895,12,16.798501509209135,0.3386421664308929,12
6,component_ablation,termination_drift_only,0,4,256,-1.0,-0.02241653292240729,0.12987763199068258,12,0.010713854936816064,0.010139273782074968,12,4.784656234010019,1.2411571816329392,12,17.437512776414874,0.14268756524765072,12
7,diagnostic_noise,noisy_boundary_sieve,0,4,256,0.0,0.5601733900160121,0.17744892703433815,12,0.05913747082992637,0.020501443630206416,12,2.7824717216166293,0.31283917146354884,12,16.336456283719954,0.978250536269256,12
8,diagnostic_noise,noisy_boundary_sieve,0,4,256,0.25,0.8264601713673184,0.7748903636003677,12,0.11540822784027248,0.11397126696652655,12,2.2869996809801796,0.9609714560824484,12,13.409344156538834,2.9655769644513073,12
9,diagnostic_noise,noisy_boundary_sieve,0,4,256,0.5,0.776323214835069,0.6649437560050655,12,0.10923976082733583,0.09462819779738921,12,2.0290480861222266,0.7160340354454606,12,12.005043032659422,2.556053596708556,12
10,diagnostic_noise,noisy_boundary_sieve,0,4,256,1.0,0.8240486491067419,0.8951092309510952,12,0.1485700323230594,0.19055231747884455,12,2.0363712139454777,0.9571527554484562,12,11.35703261767774,2.6805124539155076,12
11,diagnostic_noise,noisy_boundary_sieve,0,4,256,1.5,0.17240110191221644,0.3553784289518868,12,0.03872248370458791,0.04385346809845209,12,2.5890466652561415,0.759317354045352,12,12.184812532229481,3.1478190959411276,12
12,diagnostic_noise,proxy_tail,0,4,256,0.0,-0.02241653292240729,0.12987763199068258,12,0.010713854936816064,0.010139273782074968,12,4.784656234010019,1.2411571816329392,12,17.437512776414874,0.14268756524765072,12
13,diagnostic_noise,proxy_tail,0,4,256,0.25,-0.02241653292240729,0.12987763199068258,12,0.010713854936816064,0.010139273782074968,12,4.784656234010019,1.2411571816329392,12,17.437512776414874,0.14268756524765072,12
14,diagnostic_noise,proxy_tail,0,4,256,0.5,-0.02241653292240729,0.12987763199068258,12,0.010713854936816064,0.010139273782074968,12,4.784656234010019,1.2411571816329392,12,17.437512776414874,0.14268756524765072,12
15,diagnostic_noise,proxy_tail,0,4,256,1.0,-0.02241653292240729,0.12987763199068258,12,0.010713854936816064,0.010139273782074968,12,4.784656234010019,1.2411571816329392,12,17.437512776414874,0.14268756524765072,12
16,diagnostic_noise,proxy_tail,0,4,256,1.5,-0.02241653292240729,0.12987763199068258,12,0.010713854936816064,0.010139273782074968,12,4.784656234010019,1.2411571816329392,12,17.437512776414874,0.14268756524765072,12
17,library_seed_grid,boundary_sieve_full,0,4,256,-1.0,0.5048246058665731,0.07623366727876311,8,0.05285926867335949,0.004906139588950797,8,2.872226009500566,0.005650702007855997,8,16.60400845375082,0.27535907499515655,8
